source,repo_name,pr_number,user_login,is_bot,created_at,pattern,snippet,body
comment,arcade-cabinet/protocol-silent-night,69,google-labs-jules[bot],True,2026-01-01T21:16:37Z,verify_before_merge,Verify AI,"> ## 🤖 AI Code Review
> 
> ### Summary of Changes
> - Migrated from Node.js to Python runtime for all GitHub Actions
> - Replaced `agentic-control` npm package with `vendor-connectors` Python package
> - Added support for Cursor AI agent as an alternative to Google Jules
> - Simplified CI resolution to fetch failure logs and delegate to AI agents
> - Removed custom agent instruction files and metaprompts
> - Streamlined AI curator workflow to use control-center reusable workflow
> 
> ### Issues Found
> 🔴 **Critical**: No authentication for `vendor-connectors` package installation
> - The action installs `vendor-connectors` from PyPI without pinning a version or verifying integrity
> - Could lead to supply chain attacks if package is compromised
> 
> 🟠 **High**: Missing error handling for AI agent calls
> - Both Cursor and Jules API calls lack proper error handling
> - Silent failures could mask issues
> 
> 🟠 **High**: Sensitive data in environment variables
> - API keys passed directly to subprocesses without sanitization
> - Risk of exposure in logs or error messages
> 
> 🟡 **Medium**: Inconsistent environment variable naming
> - Mix of `JULES_API_KEY` and `GOOGLE_JULES_API_KEY` u"
comment,arcade-cabinet/protocol-silent-night,69,jbdevprimary,False,2026-01-02T14:02:34Z,explicit_ban,No AI,"## 🤖 AI Code Review

### Summary of Changes
The diff refactors GitHub Actions from Node.js to Python, replacing custom npm-based tooling with a unified `vendor-connectors` CLI. It removes agent instruction files and metaprompts, simplifying the AI curation workflow to use control-center. Key changes include:
- Switch from Node.js to Python 3.12
- Replace `agentic-control` npm package with `vendor-connectors` Python package
- Add support for Cursor AI agent alongside Jules
- Remove `.github/agents/` and `.github/metaprompts/` directories
- Simplify AI curator workflow to call control-center reusable workflow

### Issues Found
🔴 **Critical**: No error handling for `vendor-connectors` installation failure
🔴 **Critical**: Missing validation for required API keys before attempting agent calls
🟠 **High**: Hardcoded log limit (500 lines) may truncate important error details
🟠 **High**: No retry mechanism for failed API calls to AI agents
🟡 **Medium**: Inconsistent environment variable naming (`GOOGLE_JULES_API_KEY` vs `JULES_API_KEY`)
🟡 **Medium**: Silent failure in `gh run view` command masks log fetching issues

### Suggestions for Improvement
1. Add error handling for pip install:
```b"
comment,arcade-cabinet/protocol-silent-night,69,google-labs-jules[bot],True,2026-01-02T14:12:45Z,explicit_ban,No AI,"> ## 🤖 AI Code Review
> 
> ### Summary of Changes
> The diff refactors GitHub Actions from Node.js to Python, replacing custom npm-based tooling with a unified `vendor-connectors` CLI. It removes agent instruction files and metaprompts, simplifying the AI curation workflow to use control-center. Key changes include:
> - Switch from Node.js to Python 3.12
> - Replace `agentic-control` npm package with `vendor-connectors` Python package
> - Add support for Cursor AI agent alongside Jules
> - Remove `.github/agents/` and `.github/metaprompts/` directories
> - Simplify AI curator workflow to call control-center reusable workflow
> 
> ### Issues Found
> 🔴 **Critical**: No error handling for `vendor-connectors` installation failure
> 🔴 **Critical**: Missing validation for required API keys before attempting agent calls
> 🟠 **High**: Hardcoded log limit (500 lines) may truncate important error details
> 🟠 **High**: No retry mechanism for failed API calls to AI agents
> 🟡 **Medium**: Inconsistent environment variable naming (`GOOGLE_JULES_API_KEY` vs `JULES_API_KEY`)
> 🟡 **Medium**: Silent failure in `gh run view` command masks log fetching issues
> 
> ### Suggestions for Improvement
> 1. "
comment,arcade-cabinet/protocol-silent-night,69,jbdevprimary,False,2026-01-03T18:14:47Z,verify_before_merge,verify AI,"## 🤖 AI Code Review

## Summary of Changes
- Migrated from Node.js to Python for all agentic actions
- Replaced direct API calls with `vendor-connectors` CLI tool
- Added support for Cursor AI agent alongside Google Jules
- Simplified CI resolution workflow to fetch failure logs and delegate to AI agents
- Removed custom agent instructions and metaprompts
- Streamlined AI Curator workflow to use control-center reusable workflow

## Issues Found
🔴 **Critical**: No error handling for `vendor-connectors` installation failures
🔴 **Critical**: CI resolution action doesn't validate required inputs before processing
🟠 **High**: Hardcoded log limit (500 lines) may truncate important error context
🟠 **High**: No retry mechanism for AI agent API failures
🟡 **Medium**: Fallback between Cursor and Jules may mask configuration issues
🟡 **Medium**: PR review action doesn't handle missing `jq` gracefully

## Suggestions for Improvement
1. Add input validation at the start of CI resolution action
2. Implement proper error handling for `vendor-connectors` commands
3. Add retry logic with exponential backoff for AI agent calls
4. Make log limit configurable via input parameter
5. Add debug logging f"
comment,arcade-cabinet/protocol-silent-night,69,google-labs-jules[bot],True,2026-01-03T18:27:24Z,verify_before_merge,verify AI,"> ## 🤖 AI Code Review
> 
> ## Summary of Changes
> - Migrated from Node.js to Python for all agentic actions
> - Replaced direct API calls with `vendor-connectors` CLI tool
> - Added support for Cursor AI agent alongside Google Jules
> - Simplified CI resolution workflow to fetch failure logs and delegate to AI agents
> - Removed custom agent instructions and metaprompts
> - Streamlined AI Curator workflow to use control-center reusable workflow
> 
> ## Issues Found
> 🔴 **Critical**: No error handling for `vendor-connectors` installation failures
> 🔴 **Critical**: CI resolution action doesn't validate required inputs before processing
> 🟠 **High**: Hardcoded log limit (500 lines) may truncate important error context
> 🟠 **High**: No retry mechanism for AI agent API failures
> 🟡 **Medium**: Fallback between Cursor and Jules may mask configuration issues
> 🟡 **Medium**: PR review action doesn't handle missing `jq` gracefully
> 
> ## Suggestions for Improvement
> 1. Add input validation at the start of CI resolution action
> 2. Implement proper error handling for `vendor-connectors` commands
> 3. Add retry logic with exponential backoff for AI agent calls
> 4. Make log limit configura"
comment,arcade-cabinet/protocol-silent-night,69,jbdevprimary,False,2026-01-04T00:38:48Z,explicit_ban,No AI,"## 🤖 AI Code Review

## Summary
Migrates from Node.js to Python runtime, replaces direct API calls with vendor-connectors CLI, and adds Cursor AI support alongside Jules. Removes agent instruction files and simplifies AI curator workflow.

## Issues Found

🔴 **Critical**: 
- No authentication validation for vendor-connectors calls
- Missing error handling for CLI failures
- No verification that vendor-connectors installed successfully

🟠 **High**:
- Hardcoded log limit (500 lines) may truncate important errors
- No retry mechanism for failed API calls
- Missing input validation for workflow_run_id

🟡 **Medium**:
- Inconsistent environment variable naming (JULES_API_KEY vs GOOGLE_JULES_API_KEY)
- No timeout for gh run view command
- Fallback logic may mask actual failures

⚪ **Low**:
- Removed helpful agent documentation files
- Inconsistent comment styles

## Suggestions

1. Add validation after pip install:
```bash
pip install vendor-connectors || { echo ""Failed to install vendor-connectors""; exit 1; }
```

2. Add authentication checks:
```bash
if [ -z ""$CURSOR_API_KEY"" ] && [ -z ""$GOOGLE_JULES_API_KEY"" ]; then
  echo ""Error: No AI provider configured""
  exit 1
fi
```

3. Add erro"
comment,arcade-cabinet/protocol-silent-night,69,google-labs-jules[bot],True,2026-01-04T00:56:29Z,explicit_ban,No AI,"> ## 🤖 AI Code Review
> 
> ## Summary
> Migrates from Node.js to Python runtime, replaces direct API calls with vendor-connectors CLI, and adds Cursor AI support alongside Jules. Removes agent instruction files and simplifies AI curator workflow.
> 
> ## Issues Found
> 
> 🔴 **Critical**: 
> - No authentication validation for vendor-connectors calls
> - Missing error handling for CLI failures
> - No verification that vendor-connectors installed successfully
> 
> 🟠 **High**:
> - Hardcoded log limit (500 lines) may truncate important errors
> - No retry mechanism for failed API calls
> - Missing input validation for workflow_run_id
> 
> 🟡 **Medium**:
> - Inconsistent environment variable naming (JULES_API_KEY vs GOOGLE_JULES_API_KEY)
> - No timeout for gh run view command
> - Fallback logic may mask actual failures
> 
> ⚪ **Low**:
> - Removed helpful agent documentation files
> - Inconsistent comment styles
> 
> ## Suggestions
> 
> 1. Add validation after pip install:
> ```bash
> pip install vendor-connectors || { echo ""Failed to install vendor-connectors""; exit 1; }
> ```
> 
> 2. Add authentication checks:
> ```bash
> if [ -z ""$CURSOR_API_KEY"" ] && [ -z ""$GOOGLE_JULES_API_KEY"" ]; the"
comment,badMade/mothership,929,gemini-code-assist[bot],True,2025-12-31T14:52:11Z,policy_or_guideline,Prohibited Use Policy](https://policies.google.com/terms/generative-ai,"## Summary of Changes

Hello @badMade, I'm Gemini Code Assist[^1]! I'm currently reviewing this pull request and will post my feedback shortly. In the meantime, here's a summary to help you and other reviewers quickly get up to speed!

This pull request focuses on enhancing the robustness and compatibility of the stock retrieval system. It addresses inconsistencies in output path handling across different retriever types, improves the flexibility and testability of ticker loading, and refines Notion integration for better data representation and checkpointing. The changes also introduce more graceful error handling for API keys and ensure backward compatibility with legacy period processing.

### Highlights

* **Output Path Synchronization**: The production and Notion stock retrievers now consistently synchronize their output directories with module-level overrides, ensuring all saved files and checkpoints adhere to the intended paths.
* **Enhanced Ticker Loading and Test Resilience**: Ticker loading has been normalized, introducing a `TickerList` class that allows for test-friendly comparisons (e.g., comparing a list to its length) while improving error messaging for file loading "
comment,DamienLove/pulselink,311,claude[bot],True,2025-12-30T19:47:29Z,explicit_ban,No CLAUDE,"# Pull Request Review - #311

## Summary
This PR addresses two separate issues: adding a missing CSS class for the web client and re-enabling the Android Crash Detection feature. Overall, the changes are straightforward and achieve their stated goals, but there are several important concerns that should be addressed.

---

## 🔴 Critical Issues

### 1. Missing Foreground Service Type Declaration (Android 14+ Compatibility)
**Severity: HIGH**

The `CrashDetectionService` uses accelerometer data for crash detection, which may require location permissions when deployed as a foreground service on Android 14+ (API 34). The service declaration in `AndroidManifest.xml:515-517` is missing the required `android:foregroundServiceType` attribute.

**Impact:** On Android 14+, this service will crash when started without a proper foreground service type.

**Recommendation:**
```xml
<service
    android:name="".service.CrashDetectionService""
    android:enabled=""true""
    android:exported=""false""
    android:foregroundServiceType=""location"" />
```

Additionally, you'll need to add this permission to the manifest:
```xml
<uses-permission android:name=""android.permission.FOREGROUND_SERVICE_LOCATION"""
comment,DamienLove/pulselink,311,DamienLove,False,2025-12-31T22:59:30Z,explicit_ban,No CLAUDE,"@jules.google.com
🔴 Critical Issues
1. Missing Foreground Service Type Declaration (Android 14+ Compatibility)
Severity: HIGH

The CrashDetectionService uses accelerometer data for crash detection, which may require location permissions when deployed as a foreground service on Android 14+ (API 34). The service declaration in AndroidManifest.xml:515-517 is missing the required android:foregroundServiceType attribute.

Impact: On Android 14+, this service will crash when started without a proper foreground service type.

Recommendation:

<service
    android:name="".service.CrashDetectionService""
    android:enabled=""true""
    android:exported=""false""
    android:foregroundServiceType=""location"" />
Additionally, you'll need to add this permission to the manifest:

<uses-permission android:name=""android.permission.FOREGROUND_SERVICE_LOCATION"" />
References:

androidApp/src/main/AndroidManifest.xml:515
Similar pattern found in ringersong/src/main/AndroidManifest.xml:65 which correctly declares foregroundServiceType=""mediaPlayback""
2. Missing Runtime Permission Checks
Severity: MEDIUM-HIGH

The MainActivity.kt:750-758 code starts the CrashDetectionService withou"
comment,DamienLove/pulselink,311,google-labs-jules[bot],True,2025-12-31T23:13:22Z,explicit_ban,No CLAUDE,"> @jules.google.com
> 🔴 Critical Issues
> 1. Missing Foreground Service Type Declaration (Android 14+ Compatibility)
> Severity: HIGH
> 
> The CrashDetectionService uses accelerometer data for crash detection, which may require location permissions when deployed as a foreground service on Android 14+ (API 34). The service declaration in AndroidManifest.xml:515-517 is missing the required android:foregroundServiceType attribute.
> 
> Impact: On Android 14+, this service will crash when started without a proper foreground service type.
> 
> Recommendation:
> 
> <service
>     android:name="".service.CrashDetectionService""
>     android:enabled=""true""
>     android:exported=""false""
>     android:foregroundServiceType=""location"" />
> Additionally, you'll need to add this permission to the manifest:
> 
> <uses-permission android:name=""android.permission.FOREGROUND_SERVICE_LOCATION"" />
> References:
> 
> androidApp/src/main/AndroidManifest.xml:515
> Similar pattern found in ringersong/src/main/AndroidManifest.xml:65 which correctly declares foregroundServiceType=""mediaPlayback""
> 2. Missing Runtime Permission Checks
> Severity: MEDIUM-HIGH
> 
> The MainActivity.k"
comment,link-assistant/hive-mind,1050,konard,False,2025-12-31T20:55:48Z,vibe_coding,vibe coding,"- `Hive Mind runs in full autonomous mode.` With no permission limitations, sudo access to virtual machine, that means AI can have as much creative freedom as real programmer.
- `Runs on dedicated VMs` or locally in isolated docker container, means any unintended damage (which can also happen with any developer, as sometimes everyone makes mistakes) is limited to docker image with temporary file system. We still recommend never run this software directly on developer machine.
- `AI can install packages` thanks not only to internet access, but also due to sudo access to virtual machine/docker container. Note that we support both remote dedicated VMs, and also local VMs.
- `Manage AI workers from your phone with `/solve` and `/hive` commands.` as both Telegram and GitHub are available on phone. No tablet, no notebook, no PC required. Also no IDE, or vibe coding apps (like Cursor) or vibe coding websites.'
- It frees user time - as when AI solver works it takes around 10-15 minutes on Sonnet 4.5 and 15-25 minutes on Opus 4.5 (avarage values), and not more than 4-5 working iterations per one issue in Pull Request continue mode. So at best what human developer does in 2-8 hours, can"
comment,link-assistant/hive-mind,1050,konard,False,2025-12-31T20:55:48Z,vibe_coding,vibe coding,"- `Hive Mind runs in full autonomous mode.` With no permission limitations, sudo access to virtual machine, that means AI can have as much creative freedom as real programmer.
- `Runs on dedicated VMs` or locally in isolated docker container, means any unintended damage (which can also happen with any developer, as sometimes everyone makes mistakes) is limited to docker image with temporary file system. We still recommend never run this software directly on developer machine.
- `AI can install packages` thanks not only to internet access, but also due to sudo access to virtual machine/docker container. Note that we support both remote dedicated VMs, and also local VMs.
- `Manage AI workers from your phone with `/solve` and `/hive` commands.` as both Telegram and GitHub are available on phone. No tablet, no notebook, no PC required. Also no IDE, or vibe coding apps (like Cursor) or vibe coding websites.'
- It frees user time - as when AI solver works it takes around 10-15 minutes on Sonnet 4.5 and 15-25 minutes on Opus 4.5 (avarage values), and not more than 4-5 working iterations per one issue in Pull Request continue mode. So at best what human developer does in 2-8 hours, can"
comment,link-assistant/hive-mind,1050,konard,False,2025-12-31T20:55:48Z,vibe_coding,vibe coding,"- `Hive Mind runs in full autonomous mode.` With no permission limitations, sudo access to virtual machine, that means AI can have as much creative freedom as real programmer.
- `Runs on dedicated VMs` or locally in isolated docker container, means any unintended damage (which can also happen with any developer, as sometimes everyone makes mistakes) is limited to docker image with temporary file system. We still recommend never run this software directly on developer machine.
- `AI can install packages` thanks not only to internet access, but also due to sudo access to virtual machine/docker container. Note that we support both remote dedicated VMs, and also local VMs.
- `Manage AI workers from your phone with `/solve` and `/hive` commands.` as both Telegram and GitHub are available on phone. No tablet, no notebook, no PC required. Also no IDE, or vibe coding apps (like Cursor) or vibe coding websites.'
- It frees user time - as when AI solver works it takes around 10-15 minutes on Sonnet 4.5 and 15-25 minutes on Opus 4.5 (avarage values), and not more than 4-5 working iterations per one issue in Pull Request continue mode. So at best what human developer does in 2-8 hours, can"
comment,link-assistant/hive-mind,1050,konard,False,2025-12-31T20:55:48Z,vibe_coding,vibe coding,"- `Hive Mind runs in full autonomous mode.` With no permission limitations, sudo access to virtual machine, that means AI can have as much creative freedom as real programmer.
- `Runs on dedicated VMs` or locally in isolated docker container, means any unintended damage (which can also happen with any developer, as sometimes everyone makes mistakes) is limited to docker image with temporary file system. We still recommend never run this software directly on developer machine.
- `AI can install packages` thanks not only to internet access, but also due to sudo access to virtual machine/docker container. Note that we support both remote dedicated VMs, and also local VMs.
- `Manage AI workers from your phone with `/solve` and `/hive` commands.` as both Telegram and GitHub are available on phone. No tablet, no notebook, no PC required. Also no IDE, or vibe coding apps (like Cursor) or vibe coding websites.'
- It frees user time - as when AI solver works it takes around 10-15 minutes on Sonnet 4.5 and 15-25 minutes on Opus 4.5 (avarage values), and not more than 4-5 working iterations per one issue in Pull Request continue mode. So at best what human developer does in 2-8 hours, can"
comment,link-assistant/hive-mind,1050,konard,False,2025-12-31T21:05:07Z,vibe_coding,vibe coding,"## 🤖 Solution Draft Log
This log file contains the complete execution trace of the AI solution draft process.

### Changes Made

Based on the feedback in the PR comments, I've made the following updates:

1. **Created `docs/COMPARISON.md`** - A comprehensive comparison document that covers:
   - Product categories overview (hiring developers, IDEs, AI-assisted IDEs, vibe coding websites, AI agents)
   - Detailed comparison tables for each category
   - Cost comparison showing Hive Mind's value proposition
   - ""Time Freedom"" analysis showing how Hive Mind saves 85-95% of user time
   - ""Team of Developers"" effect with parallel execution
   - When to choose Hive Mind vs other solutions

2. **Expanded `docs/FEATURES.md`** with all the points from feedback:
   - Generalist AI (mini-AGI) capable of any file-based task
   - Full autonomous mode with sudo access = creative freedom
   - Runs on dedicated VMs or Docker containers
   - AI can install packages thanks to internet + sudo access
   - Mobile programming with /solve and /hive commands
   - Time freedom: 10-25 min vs 2-8 hours human work
   - Team of developers effect with ~$200/month cost
   - Claude MAX $200 subscription (50% of"
comment,link-assistant/hive-mind,1050,konard,False,2025-12-31T23:11:28Z,vibe_coding,Vibe Coding,"- `Good for defined problems`, our agent also has high level of creativity if requirements are not defined, I think it is indistinguishable from most (average) programmers. But of course the more detailed the problem definition the better the result. By I think it is the same with people, also bot and people both can ask questions if problem is not defined enough.
- `Broad but may need guidance` - as a regular programmer AI can search information online, and has much more diverse knowledge in almost all areas. Yes, programmer can have practical experience, but AI is much faster in gathering information and testing hypothesis, so I think AI solver easily compensates its lack of experience.
- We also use our system message, that improves quality of result, by guiding AI to not repeat its common mistakes, so it compensates for typical areas that are hard for AI.
- `Always available` - Always available on demand, instantly.
- At the moment hive mind excels on small tasks, so if you ask our system to plan/decompose tasks, or use any other AI for task decomposition you can get best results from our system. Best hired programmers can do decomposition themselves. We will handle it late"
comment,link-assistant/hive-mind,1050,konard,False,2025-12-31T23:11:28Z,vibe_coding,vibecoding,"- `Good for defined problems`, our agent also has high level of creativity if requirements are not defined, I think it is indistinguishable from most (average) programmers. But of course the more detailed the problem definition the better the result. By I think it is the same with people, also bot and people both can ask questions if problem is not defined enough.
- `Broad but may need guidance` - as a regular programmer AI can search information online, and has much more diverse knowledge in almost all areas. Yes, programmer can have practical experience, but AI is much faster in gathering information and testing hypothesis, so I think AI solver easily compensates its lack of experience.
- We also use our system message, that improves quality of result, by guiding AI to not repeat its common mistakes, so it compensates for typical areas that are hard for AI.
- `Always available` - Always available on demand, instantly.
- At the moment hive mind excels on small tasks, so if you ask our system to plan/decompose tasks, or use any other AI for task decomposition you can get best results from our system. Best hired programmers can do decomposition themselves. We will handle it late"
comment,link-assistant/hive-mind,1050,konard,False,2025-12-31T23:22:13Z,vibe_coding,vibe coding,"## 🤖 Solution Draft Log
This log file contains the complete execution trace of the AI solution draft process.

### Changes Made

Based on the detailed feedback in the PR comments, I've made comprehensive updates to all documentation files:

**COMPARISON.md updates:**
- Fixed creativity description: AI is ""indistinguishable from average programmers"" and asks questions when unclear
- Fixed expertise: AI searches online and compensates lack of experience with speed
- Added system message improvements note (guides AI to avoid common mistakes)
- Fixed ""Always available"" to ""on demand, instantly""
- Added note about Hive Mind excelling on small tasks, future architect AI for decomposition
- Added human time cost note for AI-Assisted IDEs (not just subscription price)
- Fixed repository support: works on existing repos OR starts from scratch
- Added vibe coding GitHub dependency note
- Fixed tech stacks: 10+ runtimes preinstalled but AI can install more
- Fixed infrastructure: ""our or your infrastructure""
- Added 100% open source with Unlicense (public domain)
- Fixed cloud agents description: restrictive ENVs, limited GitHub access, local agents risk your machine
- Added recommendation to"
comment,ivviiviivvi/.github,148,github-actions[bot],True,2025-12-31T23:08:09Z,policy_or_guideline,"Forbidden
* [404] [https://github.com/centerforaisafety/ai","## 🔗 Broken Links Detected

## Summary

| Status        | Count |
|---------------|-------|
| 🔍 Total      | 3246  |
| ✅ Successful | 2022  |
| ⏳ Timeouts   | 1     |
| 🔀 Redirected | 705   |
| 👻 Excluded   | 5     |
| ❓ Unknown    | 0     |
| 🚫 Errors     | 513   |

## Errors per input

### Errors in docs/workflows/RELEASE_PROCESS.md

* [ERR] [file:///home/runner/work/.github/.github/docs/workflows/CHANGELOG.md](file:///home/runner/work/.github/.github/docs/workflows/CHANGELOG.md) | Failed: Cannot find file
* [ERR] [file:///home/runner/work/.github/.github/docs/workflows/VERSION_CONTROL_STANDARDS.md](file:///home/runner/work/.github/.github/docs/workflows/VERSION_CONTROL_STANDARDS.md) | Failed: Cannot find file
* [ERR] [file:///home/runner/work/.github/.github/docs/workflows/SEMANTIC_VERSIONING.md](file:///home/runner/work/.github/.github/docs/workflows/SEMANTIC_VERSIONING.md) | Failed: Cannot find file

### Errors in ECOSYSTEM_README.md

* [404] [https://ivviiviivvi.github.io/react-app](https://ivviiviivvi.github.io/react-app) | Failed: Network error: Not Found
* [404] [https://ivviiviivvi.github.io/](https://ivviiviivvi.github.io/) | Failed: Network error: Not Found

### Errors "
comment,gmickel/gno,26,coderabbitai[bot],True,2025-12-31T23:13:53Z,policy_or_guideline,"Forbidden non-null assertion.

</details>

</details>

<details>
<summary>🤖 Prompt for AI","_⚠️ Potential issue_ | _🔴 Critical_

**Fix non-null assertion - handle missing root element.**

The non-null assertion `document.getElementById('root')!` will cause a runtime crash if the root element doesn't exist. Add proper error handling to provide a better developer experience.



<details>
<summary>🔎 Proposed fix</summary>

```diff
-const root = createRoot(document.getElementById('root')!);
-root.render(<App />);
+const rootElement = document.getElementById('root');
+if (!rootElement) {
+  throw new Error('Root element not found. Ensure index.html contains <div id=""root""></div>');
+}
+const root = createRoot(rootElement);
+root.render(<App />);
```
</details>

<!-- suggestion_start -->

<details>
<summary>📝 Committable suggestion</summary>

> ‼️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
const rootElement = document.getElementById('root');
if (!rootElement) {
  throw new Error('Root element not found. Ensure index.html contains <div id=""root""></div>');
"
comment,badMade/mothership,910,gemini-code-assist[bot],True,2025-12-30T07:39:57Z,policy_or_guideline,Prohibited Use Policy](https://policies.google.com/terms/generative-ai,"## Summary of Changes

Hello @badMade, I'm Gemini Code Assist[^1]! I'm currently reviewing this pull request and will post my feedback shortly. In the meantime, here's a summary to help you and other reviewers quickly get up to speed!

This pull request introduces Python version markers to the forecasting application's dependency list. The primary purpose is to ensure that these specific dependencies are only installed when using Python versions older than 3.10. This approach helps maintain the stability of CI environments, which may run on Python 3.10 or newer, by skipping incompatible installations, while still allowing the full set of forecasting tools to be used with supported Python versions.

### Highlights

* **Python Version Compatibility**: Added Python version markers to all dependencies in `apps/forecasting/requirements.txt`.
* **Conditional Dependency Installation**: Dependencies will now only be installed for Python versions strictly less than 3.10.
* **CI Stability**: This change prevents installation failures on Python 3.10+ environments, particularly in continuous integration pipelines, while preserving the full dependency set for supported runtimes.









<detai"
comment,CSmithy89/ultimate-ai-rag,12,gemini-code-assist[bot],True,2025-12-31T05:48:03Z,policy_or_guideline,Prohibited Use Policy](https://policies.google.com/terms/generative-ai,"## Summary of Changes

Hello @CSmithy89, I'm Gemini Code Assist[^1]! I'm currently reviewing this pull request and will post my feedback shortly. In the meantime, here's a summary to help you and other reviewers quickly get up to speed!

This pull request marks the completion of Epic 11, focusing on significant code cleanup and migration efforts. The primary goal was to modernize the backend by removing legacy components, fully transitioning to Graphiti for knowledge graph management, and enhancing data persistence for critical user-facing features. These changes improve system reliability, reduce technical debt, and lay a stronger foundation for future development.

### Highlights

* **Legacy Module Removal**: Deprecated indexing modules (embeddings, entity extractor, graph builder) and their associated code paths have been removed, streamlining the codebase and enforcing a Graphiti-first approach.
* **Graphiti Migration Finalization**: The Graphiti migration is now complete, with legacy ingestion and retrieval feature flags removed. All knowledge graph operations are now routed through Graphiti.
* **Persistence for HITL, Workspace, and A2A**: Human-in-the-Loop (HITL) validation c"
comment,CSmithy89/ultimate-ai-rag,12,claude[bot],True,2026-01-03T09:35:46Z,policy_or_guideline,policy for user-generated,"## PR Review: Epic 11 - Code Cleanup & Migration

### Overall Assessment
**Status:** ✅ Approved with recommendations  
**Scope:** Large epic (11 stories, 27 commits) delivering multi-provider support, persistence layers, and infrastructure hardening.

---

## 🎯 Summary

This PR successfully delivers critical infrastructure improvements:
- Multi-provider LLM/embedding configuration (OpenAI, OpenRouter, Ollama, Gemini, Voyage)
- Redis-backed A2A session persistence
- Postgres-backed workspace persistence
- Neo4j connection pooling
- Parser-based HTML→Markdown conversion
- Graphiti migration tooling
- Token usage monitoring
- HITL validation persistence

---

## ✅ Strengths

### 1. **Architecture & Design**
- **Provider abstraction pattern** is well-designed with clear separation of concerns (config.py:17-18, llm/providers.py:12-13)
- **Adapter factory pattern** for embeddings supports multiple providers cleanly (embeddings.py:210-246)
- **Multi-tenancy enforcement** maintained throughout (all DB queries include tenant_id filtering)
- **Backward compatibility** preserved with OpenAI-first defaults and fallback behavior

### 2. **Code Quality**
- Consistent **snake_case** naming per CL"
comment,CodeHalwell/Agent-Gantry,55,gemini-code-assist[bot],True,2025-12-31T16:22:15Z,policy_or_guideline,Prohibited Use Policy](https://policies.google.com/terms/generative-ai,"## Summary of Changes

Hello @CodeHalwell, I'm Gemini Code Assist[^1]! I'm currently reviewing this pull request and will post my feedback shortly. In the meantime, here's a summary to help you and other reviewers quickly get up to speed!

This pull request significantly refines the core vector store and embedder functionalities by introducing explicit dimension tracking, enhancing in-memory data management, and improving search result consistency across remote stores. Concurrently, it brings the documentation and examples up to current best practices, streamlining API usage and ensuring clarity for developers.

### Highlights

* **Vector Dimension Support**: Introduced a 'dimension' property to the 'VectorStoreAdapter' protocol and implemented it across 'InMemoryVectorStore', 'QdrantVectorStore', 'ChromaVectorStore', and 'PGVectorStore' to allow retrieval of vector dimensions.
* **In-Memory Store Enhancements**: 'InMemoryVectorStore' now includes fingerprint storage for change detection and new methods for metadata management ('get_metadata', 'set_metadata', 'update_sync_metadata', 'get_stored_fingerprints').
* **Embedder Identification**: Added 'get_embedder_id' methods to OpenAI"
comment,frankbria/narrative-modeling-app,131,coderabbitai[bot],True,2025-12-31T20:51:22Z,verify_before_merge,Verify Claude,"_⚠️ Potential issue_ | _🟡 Minor_

**Verify Claude model name references.**

Line 107 references ""Claude Sonnet 4.5"" which appears to be an incorrect model name. The current Claude model naming conventions use formats like ""Claude 3.5 Sonnet"" or ""Claude Sonnet"". The same issue appears on lines 159 and 263.



<details>
<summary>🔎 Suggested corrections</summary>

```diff
-**Model:** Claude Sonnet 4.5
+**Model:** Claude 3.5 Sonnet
```

</details>

<!-- suggestion_start -->

<details>
<summary>📝 Committable suggestion</summary>

> ‼️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
**Model:** Claude 3.5 Sonnet
**Dependencies:** None (can start immediately)
```

</details>

<!-- suggestion_end -->

<details>
<summary>🤖 Prompt for AI Agents</summary>

```
In .claude-flow/implementations/gh-75/INTEGRATION_PLAN.md around lines 107, 159,
and 263, the model name ""Claude Sonnet 4.5"" is incorrect; update those
references to use the correct Claude naming convention used in this"
comment,BabylonSocial/babylon,583,claude[bot],True,2025-12-23T04:18:42Z,low_effort,spam trades/posts if LLM,"## Code Review: PR #583 (Staging → Production)

### Executive Summary
Reviewed critical security and code quality areas across 100 commits. **Overall Assessment: SAFE TO MERGE** with recommended follow-ups.

---

## 🔒 Security Findings

### 🟡 MEDIUM Priority Issues

#### 1. Missing CSRF Protection on Cookie Auth
**Location:** `packages/api/src/auth-middleware.ts:67-73`

Cookie-based authentication lacks CSRF token validation, making state-changing operations vulnerable to CSRF attacks.

**Recommendation:**
- Implement CSRF token validation for state-changing operations
- Add SameSite cookie attributes

#### 2. Silent Social Account Linking Failures
**Location:** `apps/web/src/hooks/useAuth.ts:517-525`

When wallet linking fails with 409 (already linked), user receives no notification. This could mask account takeover attempts.

**Recommendation:**
- Show toast notification when wallet/social linking fails
- Log security events for monitoring

#### 3. No Agent Action Rate Limiting
**Location:** `apps/web/src/app/api/cron/agent-tick/route.ts`

Agents lack per-tick action count limits, allowing runaway agents to spam trades/posts if LLM malfunctions.

**Recommendation:**
- Implement p"
