repo_name,pr_number,review_id,user_login,submitted_at,state,body,contains_ai_reference
PureWeen/maui,9,3621535813,kubaflo,2025-12-31T23:45:24Z,COMMENTED,,False
PureWeen/maui,9,3621538190,kubaflo,2025-12-31T23:52:41Z,COMMENTED,,False
PureWeen/maui,9,3621542595,kubaflo,2026-01-01T00:06:37Z,COMMENTED,,False
PureWeen/maui,9,3621543483,kubaflo,2026-01-01T00:09:12Z,COMMENTED,,False
PureWeen/maui,9,3621544702,kubaflo,2026-01-01T00:13:01Z,COMMENTED,,False
PureWeen/maui,9,3621546581,kubaflo,2026-01-01T00:19:18Z,COMMENTED,,False
nodetec/relaywizard,82,3621539866,coderabbitai[bot],2025-12-31T23:59:04Z,COMMENTED,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (1)</summary><blockquote>

<details>
<summary>pkg/manager/apt.go (1)</summary><blockquote>

`86-105`: **LGTM! Logic correctly implements the PR objective.**

The inverted condition now correctly skips already-installed packages and only updates the spinner for packages that require installation. This aligns with the PR objective to remove spinner text for already-installed packages.




**Optional UX enhancement:** Consider providing feedback about packages that are already installed (e.g., via debug logging or a summary at the end). Currently, if all packages are already installed, the spinner shows only the initial ""Updating and installing packages..."" text without per-package updates, which might leave users uncertain about whether the check actually ran. This is a minor polish item and not required.

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used**: defaults

**Review profile**: CHILL

**Plan**: Pro

<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 1e17980b2d2df5efcd71803cab09370906ff1f4a and 166e271acacc801a52b7375ba86d5ac015589ac8.

</details>

<details>
<summary>📒 Files selected for processing (2)</summary>

* `.github/workflows/go.yml`
* `pkg/manager/apt.go`

</details>

<details>
<summary>🔇 Additional comments (1)</summary><blockquote>

<details>
<summary>.github/workflows/go.yml (1)</summary><blockquote>

`21-21`: Go 1.24.2 is a valid released version and will work with the `actions/setup-go@v4` action. No action required.

</blockquote></details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",False
getzola/zola,3059,3626150075,Keats,2026-01-05T09:48:58Z,CHANGES_REQUESTED,,False
getzola/zola,3059,3855139457,SilensAngelusNex,2026-02-25T15:47:55Z,COMMENTED,,False
getzola/zola,3059,3885198538,Keats,2026-03-03T22:13:07Z,COMMENTED,"LGTM, just a quick question",False
getzola/zola,3059,3949440150,SilensAngelusNex,2026-03-14T23:30:58Z,COMMENTED,,False
getzola/zola,3059,3952803297,Keats,2026-03-16T10:16:49Z,COMMENTED,,False
imsyy/SPlayer,700,3621539072,gemini-code-assist[bot],2025-12-31T23:56:04Z,COMMENTED,"## Code Review

本次 PR 对歌曲播放时间的显示格式相关代码进行了重构，将重复的逻辑提取到了 `src/utils/format.ts` 中，并封装成了 `useTimeFormat` 和 `getToggleTimeFormat` 两个函数。这使得组件内的代码更加简洁和易于维护。整体来看，这是一次不错的优化。

我只发现了一个关于类型安全的小问题，并提出了修改建议，以提高代码的健壮性。",False
imsyy/SPlayer,700,3621865730,imsyy,2026-01-01T13:41:26Z,COMMENTED,,False
imsyy/SPlayer,700,3621896288,gemini-code-assist[bot],2026-01-01T14:41:33Z,COMMENTED,"## Code Review

本次 PR 对歌曲播放时间的显示格式相关代码进行了重构，将逻辑抽离到了新的 `useTimeFormat` composable 中，并统一了全局播放器和播放页面的时间格式设置。这是一个非常好的改进，它简化了组件代码，提高了代码的可维护性和复用性。

我在新的 `useTimeFormat.ts` 文件中发现了一个可以优化性能的地方，并提供了一个代码建议。通过将两个独立的 `computed` 属性合并为一个，可以减少不必要的重复计算。

总体而言，这是一次高质量的重构，代码变得更加清晰和高效。",False
QCADevProd/qdo-canary-pullrequestscan-prod-eu-north-1,35062,3621538834,amazon-inspector-stockholm[bot],2025-12-31T23:55:03Z,COMMENTED,,False
QCADevProd/qdo-canary-pullrequestscan-prod-eu-north-1,35062,3621538840,amazon-inspector-stockholm[bot],2025-12-31T23:55:04Z,COMMENTED,,False
tacwarp/tac-cargo,4,3621530348,coderabbitai[bot],2025-12-31T23:28:44Z,COMMENTED,"**Actionable comments posted: 2**

<details>
<summary>🧹 Nitpick comments (8)</summary><blockquote>

<details>
<summary>SECURITY.md (1)</summary><blockquote>

`35-44`: **Minor grammar fix: use hyphenated form for compound adjective.**

Line 40 should read ""Server **and client-side**"" (with hyphen) since this modifies the noun ""validation."" Same applies to any other compound adjectives in the document.

<details>
<summary>🔎 Proposed fix</summary>

```diff
-2. **Validate all input** - Server and client side
+2. **Validate all input** - Server and client-side
```
</details>

</blockquote></details>
<details>
<summary>CONTRIBUTING.md (3)</summary><blockquote>

`88-102`: **Clarify file structure diagram: use ""app/"" instead of ""src/"".**

Next.js App Router projects typically use `app/` directly at the root level rather than nesting under `src/app/`. The diagram should reflect your actual repository structure. If the project uses `src/` for other directories (like `src/components`, `src/lib`), clarify that explicitly.

<details>
<summary>🔎 Proposed fix (adjust based on your actual structure)</summary>

```diff
 ### File Structure

 ```
-src/
+app/                   # Next.js App Router pages (or src/app/ if using src/)
 ├── api/            # API routes
 ├── (dashboard)/    # Dashboard route group
+components/          # React components (or src/components/)
 ├── ui/             # Reusable UI components
 ├── dashboard/      # Dashboard-specific components
 └── landing/        # Landing page components
+lib/                 # Utility libraries (or src/lib/)
 │   └── supabase/   # Supabase client configuration
+hooks/               # Custom React hooks (or src/hooks/)
 ```
</details>

---

`85-130`: **Add language specifiers to fenced code blocks for better readability.**

Markdown linters flag bare code fences (without language identifiers) because they cannot highlight syntax. Add language hints (`bash`, `typescript`, `diff`, etc.) to each fenced code block for improved readability and tooling support.

<details>
<summary>🔎 Proposed fixes</summary>

Lines 90–102 (file structure – use plain or text):
```diff
 ### File Structure

-```
+```text
 app/
```

Lines 108–114 (commit format – use plain or text):
```diff
 ### Examples

-```
+```text
 feat(tracking): add real-time shipment updates
```

Lines 60–72 (already correct as `typescript`) – no change needed.
Lines 29–38 (already correct as `bash`) – no change needed.
</details>

---

`155-167`: **Security section appropriately emphasizes private vulnerability reporting.**

The guidance to report vulnerabilities privately and avoid public issues is important. Linking to the separate `SECURITY.md` document would strengthen this section and provide readers with detailed reporting procedures.

<details>
<summary>🔎 Proposed addition</summary>

```diff
 ## Security

 ### Reporting Vulnerabilities

-Please report security vulnerabilities privately via email. Do not create public issues for security concerns.
+Please report security vulnerabilities privately. See [SECURITY.md](./SECURITY.md) for detailed reporting procedures. Do not create public issues for security concerns.
```
</details>

</blockquote></details>
<details>
<summary>lib/utils.ts (3)</summary><blockquote>

`34-58`: **Consider locale parameterization for future i18n support.**

The function hardcodes `'en-US'` locale. For a logistics dashboard that may serve international users, consider adding an optional locale parameter.



<details>
<summary>🔎 Proposed enhancement for i18n support</summary>

```diff
 export function formatDate(
   date: string | Date,
   options: Intl.DateTimeFormatOptions = {
     month: 'short',
     day: 'numeric',
     year: 'numeric',
   }
+  locale: string = 'en-US'
 ): string {
-  return new Intl.DateTimeFormat('en-US', options).format(
+  return new Intl.DateTimeFormat(locale, options).format(
     typeof date === 'string' ? new Date(date) : date
   )
 }
```
</details>

---

`60-78`: **Consider locale parameterization for consistent currency formatting.**

Similar to `formatDate`, the hardcoded `'en-US'` locale may not align with the currency being formatted (e.g., EUR typically uses European formatting conventions).



<details>
<summary>🔎 Proposed enhancement for i18n support</summary>

```diff
-export function formatCurrency(amount: number, currency: string = 'USD'): string {
+export function formatCurrency(amount: number, currency: string = 'USD', locale: string = 'en-US'): string {
-  return new Intl.NumberFormat('en-US', {
+  return new Intl.NumberFormat(locale, {
     style: 'currency',
     currency,
   }).format(amount)
 }
```
</details>

---

`98-113`: **Document validation limitations or consider a validation library.**

The regex provides basic email validation but won't catch RFC 5322 edge cases (e.g., quoted strings, IP addresses, special characters). For production use, consider using a library like `validator.js` or documenting that this is intentionally basic.



If you need comprehensive validation, consider:
```typescript
// Option 1: Use a validation library
import validator from 'validator'
export function isValidEmail(email: string): boolean {
  return validator.isEmail(email)
}

// Option 2: Document the limitation
/**
 * Validates an email address format (basic validation).
 * 
 * Note: This uses a simple regex and may not catch all invalid formats.
 * For comprehensive RFC 5322 validation, consider using a dedicated library.
 * ...
 */
```

</blockquote></details>
<details>
<summary>app/api/track/route.ts (1)</summary><blockquote>

`121-134`: **Consider pagination for scan events to handle large datasets.**

The query fetches all scan events without pagination, which could impact performance for shipments with extensive tracking history. While the graceful error handling is good, adding pagination would improve scalability.



<details>
<summary>🔎 Suggested pagination implementation</summary>

```diff
     // Fetch scan events (tracking history)
+    const limit = 50 // Configurable limit
     const { data: events, error: eventsError } = await supabase
       .from('scan_events')
       .select(`
         *,
         warehouse:warehouses(code, name, city)
       `)
       .eq('shipment_id', shipment.id)
       .order('scanned_at', { ascending: false })
+      .limit(limit)
```

Alternatively, accept a `limit` query parameter for client-controlled pagination.
</details>

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used**: defaults

**Review profile**: CHILL

**Plan**: Pro

<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between f3a3ae7eb2fda3ab18f79fd3398187535be7a1dd and 817923c9050583fbde569e5a2a41e3e49d976941.

</details>

<details>
<summary>📒 Files selected for processing (7)</summary>

* `.env.example`
* `CONTRIBUTING.md`
* `SECURITY.md`
* `app/api/track/route.ts`
* `lib/supabase/client.ts`
* `lib/supabase/server.ts`
* `lib/utils.ts`

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🪛 LanguageTool</summary>

<details>
<summary>SECURITY.md</summary>

[uncategorized] ~40-~40: If this is a compound adjective that modifies the following noun, use a hyphen.
Context: ... 2. **Validate all input** - Server and client side 3. **Use parameterized queries** - Prev...

(EN_COMPOUND_ADJECTIVE_INTERNAL)

</details>

</details>
<details>
<summary>🪛 markdownlint-cli2 (0.18.1)</summary>

<details>
<summary>SECURITY.md</summary>

112-112: Bare URL used

(MD034, no-bare-urls)

</details>
<details>
<summary>CONTRIBUTING.md</summary>

90-90: Fenced code blocks should have a language specified

(MD040, fenced-code-language)

---

108-108: Fenced code blocks should have a language specified

(MD040, fenced-code-language)

---

130-130: Fenced code blocks should have a language specified

(MD040, fenced-code-language)

</details>

</details>

</details>

<details>
<summary>🔇 Additional comments (17)</summary><blockquote>

<details>
<summary>.env.example (1)</summary><blockquote>

`1-24`: **Good environment template with clear guidance.**

The `.env.example` file is well-structured, provides helpful comments about where to find values, and correctly identifies which variables are required vs. optional. The distinction that `NEXT_PUBLIC_SUPABASE_ANON_KEY` is safe for browsers is appropriately noted.

One consideration: If the Track API or other routes use `supabase-js` admin features server-side, you may want to document `SUPABASE_SERVICE_ROLE_KEY` as an optional variable (with a security note about never exposing it publicly). This can be added later if/when implementing server-side admin operations.

</blockquote></details>
<details>
<summary>SECURITY.md (1)</summary><blockquote>

`81-108`: **Security headers configuration is solid and production-ready.**

The recommended headers cover critical protections: HSTS for transport security, X-Frame-Options to prevent clickjacking, X-Content-Type-Options to prevent MIME-sniffing, and Referrer-Policy for privacy. This aligns well with the PR's security focus.

One note: These headers should be configured in the `next.config.ts` `headers()` function rather than manually. If you'd like, I can suggest the exact Next.js integration pattern once you confirm the target Next.js version.

</blockquote></details>
<details>
<summary>CONTRIBUTING.md (2)</summary><blockquote>

`46-54`: **Code Standards section is comprehensive and well-aligned with project goals.**

The TypeScript strictness requirements, JSDoc template, React component guidance (preferring server components), and Tailwind + `cn()` utility approach are all modern best practices. The explicit reference to the `cn()` utility ties well to `lib/utils.ts` mentioned in the PR objectives.

The PR checklist (lines 145–153) is practical and covers critical gates (tests, TypeScript errors, JSDoc, documentation).

---

`104-135`: **Conventional Commits guidance is clear and actionable.**

The commit types are well-chosen and include a `security` type (line 126), which aligns nicely with the PR's security focus. The examples (lines 130–135) are concrete and show realistic commit messages developers will see.

</blockquote></details>
<details>
<summary>lib/supabase/client.ts (2)</summary><blockquote>

`11-24`: **Environment validation pattern looks good.**

The module-level validation ensures that required environment variables are present before the client can be used. Since these are `NEXT_PUBLIC_` variables, Next.js will validate them at build time, making this an effective early-failure mechanism.

---

`26-51`: **LGTM! Well-documented browser client.**

The implementation correctly uses the validated environment constants, and the comprehensive JSDoc provides clear guidance on usage, security considerations, and examples.

</blockquote></details>
<details>
<summary>lib/supabase/server.ts (3)</summary><blockquote>

`12-24`: **LGTM! Consistent validation pattern.**

Environment validation follows the same pattern as the browser client, ensuring configuration integrity at module load time.

---

`53-54`: **Correct usage of Next.js 15 async cookies API.**

The function properly awaits the `cookies()` call, which is required in Next.js 15 where request APIs became asynchronous.

---

`56-81`: **LGTM! Cookie handling follows Supabase SSR best practices.**

The cookie configuration correctly implements the required `getAll` and `setAll` methods. The try-catch in `setAll` appropriately handles the Server Component context where cookie setting may fail (relying on middleware for session refresh instead).

</blockquote></details>
<details>
<summary>lib/utils.ts (3)</summary><blockquote>

`9-32`: **LGTM! Well-documented class name utility.**

The enhanced documentation provides clear examples of how to use the utility for combining and resolving Tailwind CSS class conflicts.

---

`80-96`: **LGTM! Simple and effective truncation.**

The implementation correctly handles the truncation logic with appropriate boundary checks.

---

`131-155`: **LGTM! Solid debounce implementation.**

The implementation correctly manages the timeout lifecycle and maintains proper TypeScript types for function parameters and return values.

</blockquote></details>
<details>
<summary>app/api/track/route.ts (5)</summary><blockquote>

`67-93`: **LGTM! Well-structured input validation flow.**

The validation logic follows best practices:
1. Check for parameter presence
2. Sanitize input
3. Validate format
4. Return structured error responses with specific codes

This enables better client-side error handling and user feedback.

---

`95-119`: **LGTM! Secure query construction with sanitized input.**

The Supabase query correctly uses the sanitized AWB value and proper error handling. The use of `.single()` ensures exactly one result is expected, and the error response includes the AWB for client reference.

---

`136-156`: **LGTM! Comprehensive and well-structured response.**

The response payload provides all relevant shipment information with properly nested related data (origin, destination, customer) and defaults to an empty events array on fetch failure, ensuring consistent response shape.

---

`157-166`: **LGTM! Appropriate error handling with logging.**

The catch block properly logs unexpected errors for debugging while returning a safe, generic error response to clients. The structured error format with codes is consistent across all error cases.

---

`12-36`: **LGTM! Input validation and sanitization are solid.**

The AWB validation pattern and sanitization logic effectively prevent injection attacks and normalize input. The pattern correctly validates 3-20 alphanumeric characters, and `sanitizeAwb()` is applied *before* the database query, ensuring the AWB is always uppercase and clean. This means database lookups will work correctly regardless of whether the column stores data in uppercase or uses case-insensitive collation—the code already handles normalization on the query side.

</blockquote></details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",False
